,Q_HC,T_op,T_ext,Q_H,Q_C
2009-01-09 17:00:00,0.0,20.634842431019948,10.2,0,0
2009-01-09 18:00:00,0.0,19.07952474172502,10.2,0,0
2009-01-09 19:00:00,0.0,18.138408632014126,10.2,0,0
2009-01-09 20:00:00,0.0,17.643023534941925,10.2,0,0
2009-01-09 21:00:00,0.0,17.379027479532095,10.2,0,0
2009-01-09 22:00:00,0.0,17.222920152624937,10.2,0,0
2009-01-09 23:00:00,0.0,17.119938842745746,10.2,0,0
2009-01-10 00:00:00,4307.902314317332,20.0,10.2,4307,0
2009-01-10 01:00:00,2243.365371635053,20.0,10.2,2243,0
2009-01-10 02:00:00,2290.978003405564,20.0,10.2,2290,0
2009-01-10 03:00:00,2322.556708912221,20.000000000000004,10.2,2322,0
2009-01-10 04:00:00,2353.3706128778495,20.0,10.2,2353,0
2009-01-10 05:00:00,2383.7107213061117,20.0,10.2,2383,0
2009-01-10 06:00:00,2413.591009827555,20.0,10.2,2413,0
2009-01-10 07:00:00,2443.02014088482,20.0,10.2,2443,0
2009-01-10 08:00:00,2472.006492326826,20.0,10.2,2472,0
2009-01-10 09:00:00,2475.132547809024,20.0,10.2,2475,0
2009-01-10 10:00:00,0.0,20.875304207193594,10.2,0,0
2009-01-10 11:00:00,0.0,23.42563960028164,10.2,0,0
2009-01-10 12:00:00,0.0,24.81713673939668,10.2,0,0
2009-01-10 13:00:00,0.0,25.842627786903893,10.2,0,0
2009-01-10 14:00:00,-329.4592861362529,26.0,10.2,0,329
2009-01-10 15:00:00,0.0,25.664734484015916,10.2,0,0
2009-01-10 16:00:00,0.0,23.77092469269936,10.2,0,0
2009-01-10 17:00:00,1868.1407722919157,20.0,10.2,1868,0
2009-01-10 18:00:00,0.0,19.079300897030567,10.2,0,0
2009-01-10 19:00:00,0.0,18.17383616351045,10.2,0,0
2009-01-10 20:00:00,0.0,17.691311789717403,10.2,0,0
2009-01-10 21:00:00,0.0,17.43332783721325,10.2,0,0
2009-01-10 22:00:00,0.0,17.279988763192172,10.2,0,0
2009-01-10 23:00:00,0.0,17.178186658927977,10.2,0,0
2009-01-11 00:00:00,4222.452351276939,20.000000000000007,10.2,4222,0
2009-01-11 01:00:00,2200.6732298339944,20.0,10.2,2200,0
2009-01-11 02:00:00,2248.320462370352,20.0,10.2,2248,0
2009-01-11 03:00:00,2280.247304343752,20.0,10.2,2280,0
2009-01-11 04:00:00,2311.414101438373,20.0,10.2,2311,0
2009-01-11 05:00:00,2342.1060918308845,20.0,10.2,2342,0
2009-01-11 06:00:00,2372.3370863399723,20.0,10.2,2372,0
2009-01-11 07:00:00,2402.115688694823,20.0,10.2,2402,0
2009-01-11 08:00:00,2431.4502224173907,20.0,10.2,2431,0
2009-01-11 09:00:00,2447.639780687232,20.0,10.2,2447,0
2009-01-11 10:00:00,2104.668577083062,20.0,10.2,2104,0
2009-01-11 11:00:00,1247.0743027366643,20.0,10.2,1247,0
2009-01-11 12:00:00,251.61314510563258,20.0,10.2,251,0
2009-01-11 13:00:00,0.0,20.177143404533325,10.2,0,0
2009-01-11 14:00:00,0.0,20.44808889153154,10.2,0,0
2009-01-11 15:00:00,0.0,20.68672414182315,10.2,0,0
2009-01-11 16:00:00,0.0,20.970026408115427,10.2,0,0
2009-01-11 17:00:00,0.0,22.67623801270206,10.2,0,0
2009-01-11 18:00:00,0.0,19.4357540009014,10.2,0,0
2009-01-11 19:00:00,0.0,18.022207908011396,10.2,0,0
2009-01-11 20:00:00,0.0,17.374331770030906,10.2,0,0
2009-01-11 21:00:00,0.0,17.035867350649784,10.2,0,0
2009-01-11 22:00:00,0.0,16.846182299618448,10.2,0,0
2009-01-11 23:00:00,0.0,16.729691527140634,10.2,0,0
2009-01-12 00:00:00,4881.923649772394,20.0,10.2,4881,0
2009-01-12 01:00:00,2528.507672636868,20.0,10.2,2528,0
2009-01-12 02:00:00,2573.5981075719956,20.0,10.2,2573,0
2009-01-12 03:00:00,2600.640894639036,20.0,10.2,2600,0
2009-01-12 04:00:00,2626.9707446557504,20.0,10.2,2626,0
2009-01-12 05:00:00,2652.914782312116,19.999999999999996,10.2,2652,0
2009-01-12 06:00:00,2678.4856439044897,20.0,10.2,2678,0
2009-01-12 07:00:00,2703.690010408404,19.999999999999993,10.2,2703,0
2009-01-12 08:00:00,2728.5343154562484,20.0,10.2,2728,0
2009-01-12 09:00:00,2740.315227032759,20.0,10.2,2740,0
2009-01-12 10:00:00,2328.152871736403,20.0,10.2,2328,0
2009-01-12 11:00:00,816.8985623348793,20.0,10.2,816,0
2009-01-12 12:00:00,0.0,21.055732636402073,10.2,0,0
2009-01-12 13:00:00,0.0,21.42776470277152,10.2,0,0
2009-01-12 14:00:00,0.0,21.59949629783617,10.2,0,0
2009-01-12 15:00:00,0.0,21.733243466903545,10.2,0,0
