,Q_HC,T_op,T_ext,Q_H,Q_C
2009-01-06 13:00:00,-6121.2936124514645,25.999999999999996,10.2,0,6121
2009-01-06 14:00:00,-5587.049165387917,26.0,10.2,0,5587
2009-01-06 15:00:00,-4430.5255860120415,26.0,10.2,0,4430
2009-01-06 16:00:00,-2819.0009737865416,26.0,10.2,0,2819
2009-01-06 17:00:00,0.0,22.49733807152502,10.2,0,0
2009-01-06 18:00:00,0.0,21.216338883402265,10.2,0,0
2009-01-06 19:00:00,0.0,19.067324621846474,10.2,0,0
2009-01-06 20:00:00,0.0,17.93943844023037,10.2,0,0
2009-01-06 21:00:00,0.0,17.198313184979966,10.2,0,0
2009-01-06 22:00:00,0.0,16.700551234931616,10.2,0,0
2009-01-06 23:00:00,0.0,16.365644289288056,10.2,0,0
2009-01-07 00:00:00,2514.4443319285665,19.999999999999996,10.2,2514,0
2009-01-07 01:00:00,908.9186329431587,20.000000000000004,10.2,908,0
2009-01-07 02:00:00,920.4125644919369,20.0,10.2,920,0
2009-01-07 03:00:00,920.8990425060417,20.0,10.2,920,0
2009-01-07 04:00:00,921.2472919331644,20.0,10.2,921,0
2009-01-07 05:00:00,921.5916132808793,20.0,10.2,921,0
2009-01-07 06:00:00,921.9337585641596,20.0,10.2,921,0
2009-01-07 07:00:00,922.2737643663557,20.0,10.2,922,0
2009-01-07 08:00:00,922.6116443743045,20.0,10.2,922,0
2009-01-07 09:00:00,895.5379320467184,20.0,10.2,895,0
2009-01-07 10:00:00,0.0,25.434732114431,10.2,0,0
2009-01-07 11:00:00,-6169.82839841712,26.0,10.2,0,6169
2009-01-07 12:00:00,-7088.261653406298,26.0,10.2,0,7088
2009-01-07 13:00:00,-7257.09408643786,26.0,10.2,0,7257
2009-01-07 14:00:00,-6636.171104382372,26.000000000000004,10.2,0,6636
2009-01-07 15:00:00,-5346.671361817859,26.0,10.2,0,5346
2009-01-07 16:00:00,-3513.9817577437766,25.999999999999993,10.2,0,3513
2009-01-07 17:00:00,0.0,24.81321521475042,10.2,0,0
2009-01-07 18:00:00,0.0,22.458162932243624,10.2,0,0
2009-01-07 19:00:00,0.0,19.82345998625562,10.2,0,0
2009-01-07 20:00:00,0.0,18.45158956764223,10.2,0,0
2009-01-07 21:00:00,0.0,17.548423041401037,10.2,0,0
2009-01-07 22:00:00,0.0,16.942017741820248,10.2,0,0
2009-01-07 23:00:00,0.0,16.534235914137554,10.2,0,0
2009-01-08 00:00:00,2436.474634343493,20.0,10.2,2436,0
2009-01-08 01:00:00,905.1932050400186,20.0,10.2,905,0
2009-01-08 02:00:00,916.1933902278017,20.0,10.2,916,0
2009-01-08 03:00:00,916.6998499341928,20.0,10.2,916,0
2009-01-08 04:00:00,917.0742707268138,20.0,10.2,917,0
2009-01-08 05:00:00,917.4446816042561,20.0,10.2,917,0
2009-01-08 06:00:00,917.8127543882005,20.0,10.2,917,0
2009-01-08 07:00:00,918.1785256014091,20.0,10.2,918,0
2009-01-08 08:00:00,918.542009929634,19.999999999999996,10.2,918,0
2009-01-08 09:00:00,891.4930647163357,20.0,10.2,891,0
2009-01-08 10:00:00,0.0,25.338712127330616,10.2,0,0
2009-01-08 11:00:00,-6022.165070863168,26.000000000000004,10.2,0,6022
2009-01-08 12:00:00,-6947.649717928525,25.999999999999996,10.2,0,6947
2009-01-08 13:00:00,-7170.53635592504,26.000000000000007,10.2,0,7170
2009-01-08 14:00:00,-6535.369529328385,26.0,10.2,0,6535
2009-01-08 15:00:00,-5287.781570029261,25.999999999999993,10.2,0,5287
2009-01-08 16:00:00,-3484.594964608853,25.999999999999993,10.2,0,3484
2009-01-08 17:00:00,0.0,24.726777348222726,10.2,0,0
2009-01-08 18:00:00,0.0,22.414543606491936,10.2,0,0
2009-01-08 19:00:00,0.0,19.8187698361334,10.2,0,0
2009-01-08 20:00:00,0.0,18.450969595566903,10.2,0,0
2009-01-08 21:00:00,0.0,17.55354684490747,10.2,0,0
2009-01-08 22:00:00,0.0,16.95101715549164,10.2,0,0
2009-01-08 23:00:00,0.0,16.545802491285322,10.2,0,0
2009-01-09 00:00:00,2427.8399721820624,20.000000000000004,10.2,2427,0
2009-01-09 01:00:00,901.6962817275214,20.0,10.2,901,0
2009-01-09 02:00:00,912.6831490955575,20.0,10.2,912,0
2009-01-09 03:00:00,913.2111204506766,20.0,10.2,913,0
2009-01-09 04:00:00,913.6073478990626,20.000000000000004,10.2,913,0
2009-01-09 05:00:00,913.9994346543667,20.000000000000004,10.2,913,0
2009-01-09 06:00:00,914.3890478678827,20.0,10.2,914,0
2009-01-09 07:00:00,914.776224836233,19.999999999999996,10.2,914,0
2009-01-09 08:00:00,915.1609810861983,20.0,10.2,915,0
2009-01-09 09:00:00,888.1324091289159,20.000000000000004,10.2,888,0
2009-01-09 10:00:00,0.0,25.030895831865656,10.2,0,0
2009-01-09 11:00:00,-5255.6219391226905,26.0,10.2,0,5255
2009-01-09 12:00:00,-6476.9090701077575,26.0,10.2,0,6476
2009-01-09 13:00:00,-6708.083962100016,26.000000000000004,10.2,0,6708
2009-01-09 14:00:00,-6139.084843829284,26.0,10.2,0,6139
2009-01-09 15:00:00,-4936.552563983791,26.0,10.2,0,4936
2009-01-09 16:00:00,-3096.288894640466,26.0,10.2,0,3096
2009-01-09 17:00:00,0.0,23.508941203716127,10.2,0,0
2009-01-09 18:00:00,0.0,21.564090816416673,10.2,0,0
2009-01-09 19:00:00,0.0,19.343207635824005,10.2,0,0
2009-01-09 20:00:00,0.0,18.13723298056765,10.2,0,0
2009-01-09 21:00:00,0.0,17.3465658843659,10.2,0,0
2009-01-09 22:00:00,0.0,16.815553633778283,10.2,0,0
2009-01-09 23:00:00,0.0,16.45826571565287,10.2,0,0
2009-01-10 00:00:00,2463.9435496596634,20.0,10.2,2463,0
2009-01-10 01:00:00,899.3092093755819,20.0,10.2,899,0
2009-01-10 02:00:00,910.5798481100816,20.0,10.2,910,0
2009-01-10 03:00:00,911.1242965243356,20.0,10.2,911,0
2009-01-10 04:00:00,911.5336143569848,19.999999999999993,10.2,911,0
2009-01-10 05:00:00,911.938667117551,20.000000000000004,10.2,911,0
2009-01-10 06:00:00,912.3411647040649,20.0,10.2,912,0
2009-01-10 07:00:00,912.7411454818849,20.0,10.2,912,0
2009-01-10 08:00:00,913.1386254890109,20.0,10.2,913,0
2009-01-10 09:00:00,895.2645071737053,20.0,10.2,895,0
2009-01-10 10:00:00,0.0,23.343241818522277,10.2,0,0
2009-01-10 11:00:00,-3058.350060226519,26.0,10.2,0,3058
2009-01-10 12:00:00,-5365.69328636325,26.0,10.2,0,5365
2009-01-10 13:00:00,-5356.063846758014,26.0,10.2,0,5356
2009-01-10 14:00:00,-4988.186369665528,25.999999999999996,10.2,0,4988
2009-01-10 15:00:00,-4046.0031058354853,25.999999999999996,10.2,0,4046
2009-01-10 16:00:00,-1127.070048588549,26.000000000000004,10.2,0,1127
2009-01-10 17:00:00,0.0,21.61702864471554,10.2,0,0
2009-01-10 18:00:00,0.0,20.781662303349442,10.2,0,0
2009-01-10 19:00:00,0.0,18.86758321054004,10.2,0,0
2009-01-10 20:00:00,0.0,17.81880870347042,10.2,0,0
2009-01-10 21:00:00,0.0,17.1325970765278,10.2,0,0
2009-01-10 22:00:00,0.0,16.671597855456945,10.2,0,0
2009-01-10 23:00:00,0.0,16.361250470955763,10.2,0,0
2009-01-11 00:00:00,2506.6377678467925,20.0,10.2,2506,0
2009-01-11 01:00:00,899.3090585761305,20.0,10.2,899,0
2009-01-11 02:00:00,910.8774181957285,20.0,10.2,910,0
2009-01-11 03:00:00,911.4236900442505,20.0,10.2,911,0
2009-01-11 04:00:00,911.831183739361,20.0,10.2,911,0
2009-01-11 05:00:00,912.2343766669583,20.0,10.2,912,0
2009-01-11 06:00:00,912.6350254218714,19.999999999999993,10.2,912,0
2009-01-11 07:00:00,913.0331689189119,20.0,10.2,913,0
2009-01-11 08:00:00,913.4288231322262,20.0,10.2,913,0
2009-01-11 09:00:00,904.6898172595871,20.0,10.2,904,0
2009-01-11 10:00:00,639.5041989844023,20.0,10.2,639,0
2009-01-11 11:00:00,22.490530596470308,20.0,10.2,22,0
2009-01-11 12:00:00,0.0,21.232766230570427,10.2,0,0
2009-01-11 13:00:00,0.0,22.68991548084417,10.2,0,0
2009-01-11 14:00:00,0.0,24.06176521490626,10.2,0,0
2009-01-11 15:00:00,0.0,25.458345833419884,10.2,0,0
2009-01-11 16:00:00,-1007.3808262617405,26.0,10.2,0,1007
2009-01-11 17:00:00,-5139.628152274814,25.999999999999996,10.2,0,5139
2009-01-11 18:00:00,0.0,20.580573125962246,10.2,0,0
2009-01-11 19:00:00,0.0,18.70523582849397,10.2,0,0
2009-01-11 20:00:00,0.0,17.711689620958875,10.2,0,0
2009-01-11 21:00:00,0.0,17.052834452673945,10.2,0,0
2009-01-11 22:00:00,0.0,16.610039515302056,10.2,0,0
2009-01-11 23:00:00,0.0,16.311939842407803,10.2,0,0
2009-01-12 00:00:00,2533.379578976631,20.0,10.2,2533,0
2009-01-12 01:00:00,904.2826953445092,20.0,10.2,904,0
2009-01-12 02:00:00,915.9708361782344,20.0,10.2,915,0
2009-01-12 03:00:00,916.487129528082,20.0,10.2,916,0
2009-01-12 04:00:00,916.8629896880228,20.0,10.2,916,0
2009-01-12 05:00:00,917.2347229961994,20.000000000000004,10.2,917,0
2009-01-12 06:00:00,917.6041085065307,20.0,10.2,917,0
2009-01-12 07:00:00,917.9711842192826,20.0,10.2,917,0
2009-01-12 08:00:00,918.3359648907682,20.0,10.2,918,0
2009-01-12 09:00:00,909.5659166016343,19.999999999999996,10.2,909,0
2009-01-12 10:00:00,597.8683603918208,20.0,10.2,597,0
2009-01-12 11:00:00,0.0,20.94788542383833,10.2,0,0
2009-01-12 12:00:00,0.0,25.721082694323986,10.2,0,0
2009-01-12 13:00:00,-1172.0568344509095,26.0,10.2,0,1172
2009-01-12 14:00:00,-1240.805610272386,25.999999999999996,10.2,0,1240
2009-01-12 15:00:00,-1516.323761758277,26.0,10.2,0,1516
2009-01-12 16:00:00,-3412.594528457775,25.999999999999996,10.2,0,3412
2009-01-12 17:00:00,-10000.0,31.90337916033835,10.2,0,10000
2009-01-12 18:00:00,0.0,22.65707898193777,10.2,0,0
2009-01-12 19:00:00,0.0,19.718259807378416,10.2,0,0
2009-01-12 20:00:00,0.0,18.37699899022728,10.2,0,0
2009-01-12 21:00:00,0.0,17.498927557405715,10.2,0,0
2009-01-12 22:00:00,0.0,16.909434534103937,10.2,0,0
2009-01-12 23:00:00,0.0,16.512989349913354,10.2,0,0
2009-01-13 00:00:00,2445.366008915549,19.999999999999993,10.2,2445,0
2009-01-13 01:00:00,904.7405650043011,20.0,10.2,904,0
2009-01-13 02:00:00,915.8088222053534,20.000000000000004,10.2,915,0
2009-01-13 03:00:00,916.3184936254698,20.0,10.2,916,0
2009-01-13 04:00:00,916.6953092016103,20.0,10.2,916,0
2009-01-13 05:00:00,917.0680895678618,19.999999999999996,10.2,917,0
2009-01-13 06:00:00,917.438516888715,19.999999999999993,10.2,917,0
2009-01-13 07:00:00,917.8066279159036,20.0,10.2,917,0
2009-01-13 08:00:00,918.17243742906,20.0,10.2,918,0
2009-01-13 09:00:00,891.1211078812645,20.000000000000004,10.2,891,0
2009-01-13 10:00:00,0.0,21.540246378280706,10.2,0,0
2009-01-13 11:00:00,0.0,21.583373840785335,10.2,0,0
2009-01-13 12:00:00,0.0,20.743127491279175,10.2,0,0
2009-01-13 13:00:00,0.0,20.89738619798664,10.2,0,0
2009-01-13 14:00:00,0.0,21.191961990832397,10.2,0,0
2009-01-13 15:00:00,0.0,21.510696138452076,10.2,0,0
2009-01-13 16:00:00,0.0,22.558781723315008,10.2,0,0
2009-01-13 17:00:00,-2008.612281643222,26.000000000000004,10.2,0,2008
2009-01-13 18:00:00,0.0,21.48022448392932,10.2,0,0
2009-01-13 19:00:00,0.0,19.31263359172164,10.2,0,0
2009-01-13 20:00:00,0.0,18.10330867746965,10.2,0,0
2009-01-13 21:00:00,0.0,17.30632471772342,10.2,0,0
2009-01-13 22:00:00,0.0,16.771099899349103,10.2,0,0
2009-01-13 23:00:00,0.0,16.411087490643155,10.2,0,0
2009-01-14 00:00:00,2495.799539180967,20.0,10.2,2495,0
2009-01-14 01:00:00,910.2542839100604,20.0,10.2,910,0
2009-01-14 02:00:00,921.6002888203058,19.999999999999993,10.2,921,0
2009-01-14 03:00:00,922.0776137795208,20.0,10.2,922,0
2009-01-14 04:00:00,922.4184721429237,20.0,10.2,922,0
2009-01-14 05:00:00,922.7554707202914,20.0,10.2,922,0
2009-01-14 06:00:00,923.0903393105989,20.0,10.2,923,0
2009-01-14 07:00:00,923.4231139192599,20.0,10.2,923,0
2009-01-14 08:00:00,923.7538079447158,20.0,10.2,923,0
2009-01-14 09:00:00,905.8103916941968,20.0,10.2,905,0
2009-01-14 10:00:00,549.4315125306375,20.0,10.2,549,0
2009-01-14 11:00:00,0.0,20.291534775562752,10.2,0,0
2009-01-14 12:00:00,0.0,22.03816456165701,10.2,0,0
2009-01-14 13:00:00,-926.7270444554234,26.0,10.2,0,926
2009-01-14 14:00:00,-3847.213158949146,26.0,10.2,0,3847
2009-01-14 15:00:00,-3048.5178946792857,26.0,10.2,0,3048
2009-01-14 16:00:00,-820.3761620024355,26.0,10.2,0,820
2009-01-14 17:00:00,0.0,20.648558846936517,10.2,0,0
2009-01-14 18:00:00,0.0,19.747640533388918,10.2,0,0
2009-01-14 19:00:00,0.0,18.335225139633962,10.2,0,0
2009-01-14 20:00:00,0.0,17.435923832763834,10.2,0,0
2009-01-14 21:00:00,0.0,16.853466871754833,10.2,0,0
2009-01-14 22:00:00,0.0,16.462217338551035,10.2,0,0
2009-01-14 23:00:00,0.0,16.19876146172956,10.2,0,0
2009-01-15 00:00:00,2591.9212051632353,20.0,10.2,2591,0
2009-01-15 01:00:00,912.8997659798102,20.0,10.2,912,0
2009-01-15 02:00:00,924.8805782387201,20.000000000000004,10.2,924,0
2009-01-15 03:00:00,925.3454535770836,20.0,10.2,925,0
2009-01-15 04:00:00,925.6659851303044,20.0,10.2,925,0
2009-01-15 05:00:00,925.9826809425224,20.000000000000007,10.2,925,0
2009-01-15 06:00:00,926.2973723338971,20.000000000000004,10.2,926,0
2009-01-15 07:00:00,926.610095877319,20.0,10.2,926,0
2009-01-15 08:00:00,926.9208642008944,20.0,10.2,926,0
2009-01-15 09:00:00,899.8123669937835,20.0,10.2,899,0
2009-01-15 10:00:00,0.0,24.8559708874509,10.2,0,0
2009-01-15 11:00:00,-3637.5370921544895,26.0,10.2,0,3637
2009-01-15 12:00:00,-4766.557182355879,26.0,10.2,0,4766
2009-01-15 13:00:00,-4557.3781317199755,26.0,10.2,0,4557
2009-01-15 14:00:00,-4057.210736811556,25.999999999999993,10.2,0,4057
2009-01-15 15:00:00,-2527.7969742066266,25.999999999999993,10.2,0,2527
2009-01-15 16:00:00,-1654.7347857277641,26.00000000000001,10.2,0,1654
2009-01-15 17:00:00,473.9254156061267,20.000000000000004,10.2,473,0
2009-01-15 18:00:00,0.0,20.01836305708768,10.2,0,0
2009-01-15 19:00:00,0.0,18.41858467690792,10.2,0,0
2009-01-15 20:00:00,0.0,17.491344257894294,10.2,0,0
2009-01-15 21:00:00,0.0,16.892015703236076,10.2,0,0
2009-01-15 22:00:00,0.0,16.4894841052756,10.2,0,0
2009-01-15 23:00:00,0.0,16.21845703149675,10.2,0,0
2009-01-16 00:00:00,2582.403308215258,20.0,10.2,2582,0
2009-01-16 01:00:00,912.0608778231293,20.0,10.2,912,0
2009-01-16 02:00:00,923.9865686731054,20.0,10.2,923,0
2009-01-16 03:00:00,924.4562866407016,20.0,10.2,924,0
2009-01-16 04:00:00,924.7823677802531,20.0,10.2,924,0
2009-01-16 05:00:00,925.104588030839,19.999999999999993,10.2,925,0
2009-01-16 06:00:00,925.4247694476616,20.0,10.2,925,0
2009-01-16 07:00:00,925.7429486934182,20.0,10.2,925,0
2009-01-16 08:00:00,926.0591386091112,20.0,10.2,926,0
2009-01-16 09:00:00,898.9546710405497,20.000000000000007,10.2,898,0
2009-01-16 10:00:00,0.0,24.94226806866417,10.2,0,0
2009-01-16 11:00:00,-5062.829934619299,26.0,10.2,0,5062
2009-01-16 12:00:00,-6803.5863714169745,26.0,10.2,0,6803
2009-01-16 13:00:00,-7093.559377256919,25.999999999999993,10.2,0,7093
2009-01-16 14:00:00,-6697.118602064564,25.999999999999996,10.2,0,6697
2009-01-16 15:00:00,-5506.2927931046015,26.0,10.2,0,5506
2009-01-16 16:00:00,-3756.9818933871143,26.0,10.2,0,3756
2009-01-16 17:00:00,0.0,24.65604841005793,10.2,0,0
2009-01-16 18:00:00,0.0,23.039579844092884,10.2,0,0
2009-01-16 19:00:00,0.0,20.12609588845148,10.2,0,0
2009-01-16 20:00:00,0.0,18.629346740247215,10.2,0,0
2009-01-16 21:00:00,0.0,17.662166147076128,10.2,0,0
2009-01-16 22:00:00,0.0,17.01324818916821,10.2,0,0
2009-01-16 23:00:00,0.0,16.577001624010826,10.2,0,0
2009-01-17 00:00:00,2421.029038769949,19.999999999999996,10.2,2421,0
2009-01-17 01:00:00,908.5226430100828,20.0,10.2,908,0
2009-01-17 02:00:00,919.3704735205763,20.0,10.2,919,0
2009-01-17 03:00:00,919.8554416177036,20.0,10.2,919,0
2009-01-17 04:00:00,920.2101118730809,20.000000000000004,10.2,920,0
2009-01-17 05:00:00,920.560916511325,20.0,10.2,920,0
2009-01-17 06:00:00,920.9095059154843,20.0,10.2,920,0
2009-01-17 07:00:00,921.2559155669616,20.0,10.2,921,0
2009-01-17 08:00:00,921.6001593861887,20.0,10.2,921,0
2009-01-17 09:00:00,885.3716022621254,19.999999999999996,10.2,885,0
2009-01-17 10:00:00,-253.89984595307016,26.000000000000004,10.2,0,253
2009-01-17 11:00:00,-6192.27314078343,26.0,10.2,0,6192
2009-01-17 12:00:00,-7252.515631544362,26.000000000000004,10.2,0,7252
2009-01-17 13:00:00,-7377.916022088285,25.999999999999993,10.2,0,7377
2009-01-17 14:00:00,-6749.925183603277,26.000000000000007,10.2,0,6749
2009-01-17 15:00:00,-5507.408047498499,26.0,10.2,0,5507
2009-01-17 16:00:00,-3724.8947593154858,26.000000000000004,10.2,0,3724
2009-01-17 17:00:00,0.0,23.844348792533488,10.2,0,0
2009-01-17 18:00:00,0.0,22.292573901444356,10.2,0,0
2009-01-17 19:00:00,0.0,19.747576788654527,10.2,0,0
2009-01-17 20:00:00,0.0,18.379700860302115,10.2,0,0
2009-01-17 21:00:00,0.0,17.501283305933953,10.2,0,0
