,Q_HC,T_op,T_ext,Q_H,Q_C
2009-02-15 22:00:00,0.0,21.143175803551646,-1.46,0,0
2009-02-15 23:00:00,0.0,20.400002005203778,-2.11,0,0
2009-02-16 00:00:00,0.0,19.70084379176805,-2.6,0,0
2009-02-16 01:00:00,0.0,19.049405832696586,-2.88,0,0
2009-02-16 02:00:00,0.0,18.45186136735364,-2.92,0,0
2009-02-16 03:00:00,0.0,17.89254572937498,-2.98,0,0
2009-02-16 04:00:00,0.0,17.377184380483982,-2.9,0,0
2009-02-16 05:00:00,2993.1668854862532,19.999999999999996,-2.39,2993,0
2009-02-16 06:00:00,2259.4467120657414,20.0,-2.29,2259,0
2009-02-16 07:00:00,2285.839354011121,20.0,-2.48,2285,0
2009-02-16 08:00:00,1949.60323883891,20.0,-2.4,1949,0
2009-02-16 09:00:00,424.7042737993209,19.999999999999993,-0.57,424,0
2009-02-16 10:00:00,0.0,20.15426489845239,1.43,0,0
2009-02-16 11:00:00,121.91405997481249,20.0,2.15,121,0
2009-02-16 12:00:00,141.8156280512262,20.0,2.64,141,0
2009-02-16 13:00:00,0.0,20.36836951861404,2.8,0,0
2009-02-16 14:00:00,0.0,20.607200361382482,2.79,0,0
2009-02-16 15:00:00,0.0,21.02914729867365,2.75,0,0
2009-02-16 16:00:00,0.0,20.970276453607745,2.41,0,0
2009-02-16 17:00:00,0.0,20.008598698230216,1.87,0,0
2009-02-16 18:00:00,771.2636453616794,19.999999999999996,0.43,771,0
2009-02-16 19:00:00,0.0,18.966009592183305,1.25,0,0
2009-02-16 20:00:00,0.0,18.369148255879743,1.33,0,0
2009-02-16 21:00:00,0.0,17.906659583783757,1.28,0,0
2009-02-16 22:00:00,0.0,17.52876235969736,1.51,0,0
2009-02-16 23:00:00,0.0,17.085196107928112,0.31,0,0
2009-02-17 00:00:00,0.0,16.6437901014378,-0.46,0,0
2009-02-17 01:00:00,0.0,16.22616021402956,-0.87,0,0
2009-02-17 02:00:00,0.0,15.8252113301268,-1.22,0,0
2009-02-17 03:00:00,0.0,15.456188994793052,-1.32,0,0
2009-02-17 04:00:00,0.0,15.111924938622273,-1.38,0,0
2009-02-17 05:00:00,5112.18304662962,20.0,-1.76,5112,0
2009-02-17 06:00:00,3458.0446983127445,20.0,-1.72,3458,0
2009-02-17 07:00:00,3244.8443326699403,20.000000000000004,-1.79,3244,0
2009-02-17 08:00:00,2523.586664953231,20.0,-1.5,2523,0
2009-02-17 09:00:00,1239.8760247292792,20.0,-0.49,1239,0
2009-02-17 10:00:00,896.8648954564914,20.000000000000004,1.74,896,0
2009-02-17 11:00:00,0.0,20.06049352268539,2.9,0,0
2009-02-17 12:00:00,0.0,21.029172489634533,3.36,0,0
2009-02-17 13:00:00,0.0,21.921499042942955,3.62,0,0
2009-02-17 14:00:00,0.0,22.95628172593724,3.75,0,0
2009-02-17 15:00:00,0.0,24.219719565688152,3.79,0,0
2009-02-17 16:00:00,0.0,24.559682319804875,3.55,0,0
2009-02-17 17:00:00,0.0,23.126933890676767,2.85,0,0
